Country;month;year;status;prod_hy;prod_hy_rep;-> storage;storage_rep;-> Run of River;River_rep;-> Pumped storage;Pumped storage_rep;prod_tn;prod_tn_rep;prod_fossil_fuels;prod_fossil_fuels_rep;-> of which lignite;lignite_rep;-> of which hard coal;hard_coal_rep;-> of which gas;gas_rep;-> of which oil;fuel_oil_rep;-> of which mixed fuels;mixed_fuel_rep;prod_other_renew;other_rep;-> of which wind;wind_rep;-> of which solar;solar_rep;-> of which biomass;biomass_rep;prod_not_clearly;not_clearly_rep;losses_trans;losses_trans_repr;_Sum;pump;exg_saldo;cons_total
LT;8;2013;P;54;100;;;24;100;30;;0;100;288;100;;100;;100;163;100;5;100;120;100;69;100;31;100;8;100;29;100;0;100;17;100;411;41;462;832
LT;9;2013;P;78;100;;;29;100;49;;0;100;299;100;;100;;100;243;100;11;100;45;100;67;100;39;100;6;100;22;100;0;100;17;100;444;68;442;818
LT;10;2013;P;74;100;;;31;100;43;;0;100;237;100;;100;;100;189;100;7;100;41;100;100;100;60;100;3;100;36;100;0;100;22;100;411;64;563;910
LT;11;2013;P;91;100;;;42;100;50;;0;100;97;100;;100;;100;4;100;9;100;84;100;103;100;64;100;1;100;38;100;0;100;20;100;291;73;682;900
LT;12;2013;P;97;100;;;51;100;47;;0;100;188;100;;100;;100;16;100;11;100;161;100;140;100;103;100;1;100;38;100;0;100;19;100;425;70;587;942
LT;1;2012;D;95;100;;;42;100;53;;0;100;345;100;;;;;34;100;14;100;297;100;62;100;50;100;0;100;12;100;0;100;23;100;502;69;533;966
LT;2;2012;D;71;100;;;27;100;43;;0;100;376;100;;100;;100;31;100;16;100;329;100;61;100;47;100;0;100;13;100;0;100;25;100;508;64;521;965
LT;3;2012;D;92;100;;;57;100;35;;0;100;235;100;;100;;100;31;100;11;100;193;100;67;100;52;100;0;100;15;100;0;100;20;100;394;51;574;917
LT;4;2012;D;84;100;;;54;100;30;;0;100;124;100;;100;;100;12;100;11;100;101;100;56;100;42;100;0;100;14;100;0;100;0;100;264;45;605;824
LT;5;2012;D;87;100;;;40;100;47;;0;100;87;100;;100;;100;1;100;4;100;82;100;41;100;30;100;0;100;11;100;0;100;0;100;215;59;614;770
LT;6;2012;D;63;100;;;27;100;36;;0;100;189;100;;100;;100;1;100;7;100;180;100;48;100;31;100;0;100;17;100;0;100;17;100;300;52;532;780
LT;7;2012;D;65;100;;;26;100;39;;0;100;202;100;;100;;100;1;100;7;100;194;100;46;100;27;100;0;100;18;100;0;100;20;100;313;53;566;826
LT;8;2012;D;69;100;;;21;100;48;;0;100;305;100;;100;;100;1;100;8;100;296;100;52;100;33;100;0;100;19;100;0;100;18;100;426;66;485;845
LT;9;2012;D;59;100;;;18;100;41;;0;100;384;100;;100;;100;1;100;8;100;375;100;69;100;52;100;0;100;16;100;0;100;18;100;512;61;378;829
LT;10;2012;D;74;100;;;31;100;43;;0;100;252;100;;100;;100;4;100;8;100;240;100;58;100;46;100;0;100;12;100;0;100;22;100;384;58;587;913
LT;11;2012;D;84;100;;;43;100;41;;0;100;186;100;;100;;100;16;100;8;100;162;100;80;100;56;100;0;100;24;100;0;100;20;100;350;54;624;920
LT;12;2012;D;92;100;;;34;100;57;;0;100;295;100;;100;;100;25;100;11;100;260;100;95;100;71;100;0;100;24;100;0;100;23;100;482;86;601;997
LT;1;2011;D;103;100;0;100;55;100;;100;0;100;322;100;;100;;100;24;100;15;100;283;100;47;100;37;100;0;100;;;0;100;28;100;472;70;580;982
LT;2;2011;D;104;100;0;100;52;100;;100;0;100;306;100;;100;;100;26;100;15;100;265;100;56;100;43;100;0;100;;;0;100;23;100;466;67;509;908
LT;3;2011;D;106;100;0;100;60;100;;100;0;100;295;100;;100;;100;25;100;14;100;256;100;60;100;46;;0;100;;;0;100;20;100;461;70;519;910
LT;4;2011;D;105;100;0;100;62;100;;100;0;100;157;100;;100;;100;21;100;6;100;130;100;44;100;30;;0;100;;;0;100;22;100;306;57;546;795
LT;5;2011;D;89;100;0;100;40;100;;100;0;100;102;100;;100;;100;15;100;9;100;78;100;38;100;30;;0;100;;;0;100;22;100;229;68;655;816
LT;6;2011;D;61;100;0;100;25;100;;100;0;100;190;100;;100;;100;7;100;9;100;174;100;42;100;28;;0;100;;;0;100;17;100;293;50;538;781
LT;7;2011;D;65;100;0;100;31;100;;100;0;100;182;100;;100;;100;16;100;11;100;155;100;31;100;18;;0;100;;;0;100;20;100;278;52;586;812
LT;8;2011;D;91;100;0;100;34;100;;100;0;100;168;100;;100;;100;16;100;10;100;141;100;46;100;32;;0;100;;;0;100;19;100;305;73;596;828
LT;9;2011;D;79;100;0;100;28;100;;100;0;100;247;100;;100;;100;16;100;12;100;219;100;52;100;40;;0;100;;;0;100;19;100;378;68;505;815
LT;10;2011;D;84;100;0;100;27;100;;100;0;100;234;100;;100;;100;23;100;10;100;201;100;58;100;49;;0;100;;;0;100;23;100;376;86;578;868
LT;11;2011;D;85;100;0;100;26;100;;100;0;100;216;100;;100;;100;23;100;9;100;184;100;53;100;40;;0;100;;;0;100;21;100;354;80;625;899
LT;12;2011;D;77;100;0;100;37;100;;100;0;100;333;100;;100;;100;25;100;13;100;295;100;93;100;79;;0;100;;;0;100;0;100;503;55;500;948
LT;1;2010;D;116;95;;;33;85;;100;0;100;582;90;;;;;21;100;0;100;561;90;28;87;17;92;0;;;;0;100;29;100;726;117;337;946
LT;2;2010;D;104;95;0;;25;85;;100;0;100;509;89;;;;;19;100;0;100;490;89;20;86;12;90;0;;;;0;100;18;100;633;106;271;798
LT;3;2010;D;145;93;0;;54;83;;100;0;100;347;86;;;;;21;100;1;100;325;86;28;82;20;86;0;;;;0;100;20;100;520;128;404;796
LT;4;2010;D;109;93;0;;64;83;;100;0;100;156;86;;;;;16;100;0;100;140;86;22;82;12;86;0;;;;0;100;23;100;287;62;506;731
LT;5;2010;D;96;93;0;100;43;83;;100;0;100;181;86;;100;;100;14;100;0;100;168;86;14;82;12;86;0;100;;;0;100;20;100;291;74;524;741
LT;6;2010;D;102;93;0;100;36;83;;100;0;100;145;86;;100;;100;10;100;0;100;134;86;16;82;9;86;0;100;;;0;100;18;100;263;84;524;703
LT;7;2010;D;77;93;0;100;32;83;;100;0;100;181;86;;100;;100;3;100;0;100;179;86;15;82;6;86;0;100;;;0;100;20;100;273;65;542;750
LT;8;2010;D;57;93;0;100;28;83;;100;0;100;189;86;;100;;100;0;100;0;100;189;86;22;82;12;86;0;100;;;0;100;21;100;268;39;544;773
LT;9;2010;D;89;93;0;100;31;83;;100;0;100;149;86;;100;;100;7;100;0;100;142;86;27;82;20;86;0;100;;;0;100;22;100;265;79;574;760
LT;10;2010;D;88;93;0;100;28;83;;100;0;100;228;86;;100;;100;20;100;0;100;208;86;34;82;23;86;0;100;;;0;100;22;100;350;90;579;839
LT;11;2010;D;107;93;0;100;40;83;;100;0;100;247;86;;100;;100;20;100;0;100;227;86;36;82;26;86;0;100;;;0;100;22;100;390;86;544;848
LT;12;2010;D;106;93;0;100;27;83;;100;0;100;302;86;;100;;100;21;100;0;100;281;86;33;82;24;86;0;100;;;0;100;34;100;441;113;642;970
LU;1;2013;P;95;100;;;7;100;88;;0;100;166;100;;100;;100;166;100;;100;;100;16;100;5;100;0;100;4;100;0;100;2;100;277;117;418;578
LU;2;2013;P;87;100;;;5;100;82;;0;100;162;100;;100;;100;162;100;;100;;100;17;100;6;100;1;100;4;100;0;100;2;100;266;106;361;521
LU;3;2013;P;110;100;;;8;100;102;;0;100;210;100;;100;;100;210;100;;100;;100;20;100;6;100;4;100;4;100;0;100;2;100;340;132;342;550
LU;4;2013;P;103;100;;;6;100;97;;0;100;85;100;;100;;100;85;100;;100;;100;25;100;7;100;7;100;4;100;0;100;2;100;213;130;413;496
LU;5;2013;P;104;100;;;4;100;100;;0;100;62;100;;100;;100;62;100;;100;;100;25;100;6;100;7;100;4;100;0;100;2;100;191;134;446;503
LU;6;2013;P;109;100;;;2;100;100;;0;100;20;100;;100;;100;20;100;;100;;100;18;100;7;100;7;100;4;100;0;100;2;100;147;143;469;473
LU;7;2013;P;84;100;;;1;100;83;;0;100;22;100;;100;;100;22;100;;100;;100;23;100;4;100;7;100;4;100;0;100;2;100;129;113;505;521
LU;8;2013;P;81;100;;;1;100;80;;0;100;14;100;;100;;100;14;100;;100;;100;22;100;3;100;7;100;3;100;0;100;2;100;117;109;451;459
LU;9;2013;P;93;100;;;3;100;90;;0;100;17;100;;100;;100;17;100;;100;;100;22;100;5;100;7;100;3;100;0;100;2;100;132;121;436;447
LU;10;2013;P;92;100;;;5;100;87;;0;100;184;100;;100;;100;184;100;;100;;100;27;100;9;100;7;100;3;100;0;100;2;100;303;117;374;560
LU;11;2013;P;93;100;;;5;100;88;;0;100;221;100;;100;;100;221;100;;100;;100;25;100;10;100;7;100;4;100;0;100;2;100;339;114;328;553
LU;12;2013;P;98;100;;;7;100;91;;0;100;175;100;;100;;100;175;100;;100;;100;30;100;12;100;7;100;4;100;0;100;2;100;303;120;348;531
LU;1;2012;P;99;100;;;5;100;94;;0;100;222;100;;100;;100;222;100;;100;;100;21;100;9;100;0;100;5;100;0;100;2;100;342;130;362;574
LU;2;2012;P;84;100;;;6;100;78;;0;100;272;100;;100;;100;272;100;;100;;100;10;100;5;100;0;100;4;100;0;100;2;100;366;113;290;543
LU;3;2012;P;117;100;;;6;100;111;;0;100;234;100;;100;;100;234;100;;100;;100;11;100;4;100;3;100;4;100;0;100;2;100;362;153;362;571
LU;4;2012;P;94;100;;;4;100;90;;0;100;244;100;;100;;100;244;100;;100;;100;13;100;6;100;3;100;4;100;0;100;2;100;351;128;291;514
LU;5;2012;P;104;100;;;6;100;98;;0;100;229;100;;100;;100;229;100;;100;;100;13;100;5;100;4;100;4;100;0;100;2;100;346;134;305;517
LU;6;2012;P;91;100;;;4;100;87;;0;100;220;100;;100;;100;220;100;;100;;100;11;100;4;100;3;100;4;100;0;100;2;100;322;117;309;514
LU;7;2012;P;92;100;;;3;100;89;;0;100;201;100;;100;;100;201;100;;100;;100;12;100;4;100;4;100;4;100;0;100;2;100;305;121;334;518
LU;8;2012;P;80;100;;;1;100;79;;0;100;144;100;;100;;100;144;100;;100;;100;12;100;5;100;3;100;4;100;0;100;2;100;236;108;331;459
LU;9;2012;P;86;100;;;1;100;85;;0;100;73;100;;100;;100;73;100;;100;;100;12;100;5;100;3;100;4;100;0;100;2;100;171;118;447;500
LU;10;2012;P;101;100;;;3;100;98;;0;100;187;100;;100;;100;187;100;;100;;100;15;100;9;100;2;100;4;100;0;100;2;100;303;131;369;541
LU;11;2012;P;101;100;;;6;100;95;;0;100;194;100;;100;;100;194;100;;100;;100;12;100;7;100;1;100;4;100;0;100;2;100;307;129;358;536
LU;12;2012;P;102;100;;;5;100;97;;0;100;130;100;;100;;100;130;100;;100;;100;18;100;14;100;0;100;4;100;0;100;2;100;250;127;380;503
LU;1;2011;D;156;100;8;100;6;100;;100;0;100;270;100;;100;;100;270;100;;100;;100;18;100;7;;0;100;;;0;100;2;100;444;195;370;619
LU;2;2011;D;150;100;4;100;6;100;;100;0;100;252;100;;100;;100;252;100;;100;;100;14;100;4;;0;100;;;0;100;2;100;416;193;345;568
LU;3;2011;D;148;100;2;100;5;100;;100;0;100;265;100;;100;;100;265;100;;100;;100;19;100;6;;0;100;;;0;100;2;100;432;195;303;540
LU;4;2011;D;127;100;1;100;3;100;;100;0;100;236;100;;100;;100;236;100;;100;;100;18;100;4;;0;100;;;0;100;2;100;381;169;336;548
LU;5;2011;D;50;100;0;100;1;100;;100;0;100;216;100;;100;;100;216;100;;100;;100;17;100;4;;0;100;;;0;100;2;100;283;73;361;571
LU;6;2011;D;1;100;0;100;1;100;;100;0;100;230;100;;100;;100;230;100;;100;;100;17;100;5;;0;100;;;0;100;2;100;248;0;294;542
LU;7;2011;D;49;100;0;100;2;100;;100;0;100;202;100;;100;;100;202;100;;100;;100;20;100;4;;2;100;;;0;100;2;100;271;65;360;566
LU;8;2011;D;82;100;0;100;2;100;;100;0;100;41;100;;100;;100;41;100;;100;;100;18;100;4;;2;100;;;0;100;2;100;141;113;470;498
LU;9;2011;D;80;100;0;100;1;100;;100;0;100;26;100;;100;;100;26;100;;100;;100;17;100;5;;2;100;;;0;100;2;100;123;113;549;559
LU;10;2011;D;103;100;0;100;2;100;;100;0;100;77;100;;100;;100;77;100;;100;;100;17;100;6;;1;100;;;0;100;2;100;197;145;447;499
LU;11;2011;D;81;100;0;100;1;100;;100;0;100;255;100;;100;;100;255;100;;100;;100;16;100;3;;1;100;;;0;100;2;100;352;118;295;529
LU;12;2011;D;100;100;3;100;5;100;;100;0;100;248;100;;100;;100;248;100;;100;;100;25;100;12;;0;100;;;0;100;2;100;373;131;277;519
LU;1;2010;D;130;100;6;100;7;100;;100;0;100;258;100;;;;;258;100;;;;;11;100;3;;0;;;;0;100;2;100;399;164;362;597
LU;2;2010;D;116;100;6;100;5;100;;100;0;100;245;100;;;;;245;;;;;;14;100;6;;0;;;;0;100;2;100;375;146;317;546
LU;3;2010;D;118;100;7;100;7;100;;100;0;100;257;100;;;;;257;100;;;;;17;100;8;;0;;;;0;100;2;100;392;149;355;598
LU;4;2010;D;140;100;4;100;6;100;;100;0;100;235;100;;;;;235;100;;;;;14;100;5;;0;;;;0;100;2;100;389;177;355;567
LU;5;2010;D;160;100;2;100;3;100;;100;0;100;176;100;;100;;100;176;100;;100;;100;11;100;4;;0;100;;;0;100;2;100;347;211;438;574
LU;6;2010;D;115;100;1;100;3;100;;100;0;100;236;100;;100;;100;236;100;;100;;100;10;100;3;;0;100;;;0;100;2;100;361;152;309;518
LU;7;2010;D;84;100;1;100;1;100;;100;0;100;237;100;;100;;100;237;100;;100;;100;14;100;3;;0;100;;;0;100;2;100;335;117;346;564
LU;8;2010;D;81;100;1;100;3;100;;100;0;100;216;100;;100;;100;216;100;;100;;100;20;100;5;;0;100;;;0;100;2;100;317;111;258;464
LU;9;2010;D;94;100;1;100;3;100;;100;0;100;227;100;;100;;100;227;100;;100;;100;18;100;4;;0;100;;;0;100;2;100;339;125;339;553
LU;10;2010;D;113;100;1;100;3;100;;100;0;100;265;100;;100;;100;265;100;;100;;100;18;100;5;;0;100;;;0;100;2;100;396;152;347;591
LU;11;2010;D;150;100;5;100;6;100;;100;0;100;240;100;;100;;100;240;100;;100;;100;17;100;6;;0;100;;;0;100;2;100;407;189;353;571
LU;12;2010;D;157;100;4;100;4;100;;100;0;100;287;100;;100;;100;287;100;;100;;100;14;100;3;;0;100;;;0;100;2;100;458;206;295;547
LV;1;2013;P;302;100;;;302;100;0;;0;100;336;100;;100;;100;287;100;;100;49;100;41;100;10;100;0;100;11;100;0;100;25;100;679;0;94;773
LV;2;2013;P;190;100;;;190;100;0;;0;100;299;100;;100;;100;254;100;;100;44;100;37;100;6;100;0;100;11;100;0;100;21;100;526;0;124;650
LV;3;2013;P;164;100;;;164;100;0;;0;100;305;100;;100;;100;255;100;;100;50;100;46;100;9;100;0;100;14;100;0;100;18;100;515;0;189;704
LV;4;2013;P;582;100;;;582;100;0;;0;100;112;100;;100;;100;69;100;;100;43;100;49;100;12;100;0;100;15;100;0;100;20;100;743;0;-130;613
LV;5;2013;P;641;100;;;641;100;0;;0;100;67;100;;100;;100;30;100;;100;37;100;43;100;6;100;0;100;14;100;0;100;20;100;751;0;-195;556
LV;6;2013;P;258;100;;;258;100;0;;0;100;63;100;;100;;100;30;100;;100;34;100;40;100;6;100;0;100;12;100;0;100;17;100;361;0;161;522
LV;7;2013;P;124;100;;;124;100;0;;0;100;162;100;;100;;100;132;100;;100;30;100;50;100;7;100;0;100;18;100;0;100;19;100;336;0;208;544
LV;8;2013;P;80;100;;;80;100;0;;0;100;205;100;;100;;100;172;100;;100;33;100;44;100;6;100;0;100;14;100;0;100;19;100;329;0;227;556
LV;9;2013;P;73;100;;;73;100;0;;0;100;241;100;;100;;100;203;100;;100;37;100;48;100;7;100;0;100;16;100;0;100;18;100;362;0;193;555
LV;10;2013;D;63;100;;;63;100;0;;0;100;371;100;;100;;100;323;100;;100;48;100;62;100;14;100;0;100;21;100;0;100;20;100;496;0;134;630
LV;11;2013;D;151;100;;;151;100;0;;0;100;259;100;;100;;100;209;100;;100;49;100;63;100;15;100;0;100;23;100;0;100;20;100;473;0;157;630
LV;12;2013;D;265;100;;;265;100;0;;0;100;131;100;;100;;100;76;100;;100;55;100;76;100;22;100;0;100;26;100;0;100;21;100;472;0;193;665
LV;1;2012;P;209;100;;;0;100;0;;0;100;288;100;;100;;100;248;100;;100;;100;22;100;6;100;0;100;2;100;0;100;22;100;519;0;205;724
LV;2;2012;P;120;100;;;0;100;0;;0;100;363;100;;100;;100;324;100;;100;39;100;25;100;7;100;0;100;2;100;0;100;21;100;508;0;226;734
LV;3;2012;P;301;100;;;0;100;0;;0;100;230;100;;100;;100;188;100;;100;;100;31;100;10;100;0;100;2;100;0;100;19;100;562;0;125;687
LV;4;2012;P;740;100;;;740;100;0;;0;100;46;100;;100;;100;8;100;;100;38;100;31;100;11;100;0;100;20;100;0;100;20;100;817;0;-209;608
LV;5;2012;P;546;100;;;546;100;0;;0;100;58;100;;100;;100;25;100;;100;33;100;29;100;8;100;0;100;0;100;0;100;21;100;633;0;-53;580
LV;6;2012;D;246;100;;;246;100;0;;0;100;93;100;;100;;100;66;100;;100;27;100;29;100;8;100;0;100;0;100;0;100;18;100;368;0;179;547
LV;7;2012;D;209;100;;;209;100;0;;0;100;130;100;;100;;100;99;100;;100;31;100;32;100;8;100;0;100;0;100;0;100;19;100;371;0;202;573
LV;8;2012;P;121;100;;;121;100;0;;0;100;141;100;;100;;100;111;100;;100;30;100;35;100;8;100;0;100;27;100;0;100;18;100;297;0;298;595
LV;9;2012;P;97;100;;;97;100;0;;0;100;91;100;;100;;100;59;100;;100;32;100;38;100;13;100;0;100;0;100;0;100;16;100;226;0;358;584
LV;10;2012;P;262;100;;;262;100;0;;0;100;149;100;;100;;100;109;100;;100;39;100;37;100;9;100;0;100;0;100;0;100;28;100;448;0;217;665
LV;11;2012;P;495;100;;;495;100;0;;0;100;70;100;;100;;100;24;100;;100;46;100;40;100;11;100;0;100;29;100;0;100;18;100;605;0;73;678
LV;12;2012;P;335;100;;;335;100;0;;0;100;295;100;;100;;100;246;100;;100;50;100;41;100;12;100;0;100;29;100;0;100;22;100;671;0;71;742
LV;1;2011;D;243;100;0;100;243;100;;100;0;100;453;100;;100;;100;417;100;;100;36;100;12;100;6;;0;100;;;0;100;25;100;708;0;-5;703
LV;2;2011;D;229;100;0;100;229;100;;100;0;100;431;100;;100;;100;399;100;;100;32;100;12;100;6;;0;100;;;0;100;21;100;672;0;-14;658
LV;3;2011;D;226;100;0;100;226;100;;100;0;100;430;100;;100;;100;393;100;;100;36;100;16;100;8;;0;100;;;0;100;18;100;672;0;-14;658
LV;4;2011;D;889;100;0;100;889;100;;100;0;100;77;100;;100;;100;46;100;;100;31;100;12;100;5;;0;100;;;0;100;22;100;978;0;-415;563
LV;5;2011;D;509;100;0;100;509;100;;100;0;100;120;100;;100;;100;95;100;;100;25;100;11;100;5;;0;100;;;0;100;20;100;640;0;-103;537
LV;6;2011;D;148;100;0;100;148;100;;100;0;100;116;100;;100;;100;95;100;;100;21;100;11;100;4;;0;100;;;0;100;17;100;275;0;222;497
LV;7;2011;D;74;100;0;100;74;100;;100;0;100;170;100;;100;;100;149;100;;100;20;100;12;100;3;;0;100;;;0;100;18;100;256;0;271;527
LV;8;2011;D;82;100;0;100;82;100;;100;0;100;179;100;;100;;100;157;100;;100;22;100;15;100;5;;0;100;;;0;100;16;100;276;0;264;540
LV;9;2011;D;88;100;0;100;88;100;;100;0;100;103;100;;100;;100;79;100;;100;24;100;17;100;6;;0;100;;;0;100;18;100;208;0;342;550
LV;10;2011;D;91;100;0;100;91;100;;100;0;100;177;100;;100;;100;145;100;;100;32;100;20;100;7;;0;100;;;0;100;19;100;288;0;340;628
LV;11;2011;D;83;100;0;100;83;100;;100;0;100;319;100;;100;;100;285;100;;100;34;100;19;100;6;;0;100;;;219;100;16;100;640;0;0;640
LV;12;2011;D;208;100;0;100;208;100;;100;0;100;310;100;;100;;100;274;100;;100;36;100;26;100;11;;0;100;;;0;100;17;100;544;0;219;763
LV;1;2010;D;240;100;0;100;240;100;;100;0;100;481;100;;100;;100;447;100;;100;34;100;7;100;4;;0;100;;;0;100;26;100;728;0;21;749
LV;2;2010;D;120;100;0;100;120;100;;100;0;100;415;100;;100;;100;385;100;;100;30;100;6;100;3;;0;100;;;0;100;19;100;541;0;97;638
LV;3;2010;D;335;100;0;100;335;100;;100;0;100;347;100;;100;;100;313;100;;100;33;100;10;100;6;;0;100;;;0;100;19;100;692;0;-40;652
LV;4;2010;D;935;100;0;100;935;100;;100;0;100;46;100;;100;;100;20;100;;100;26;100;7;100;3;;0;100;;;0;100;23;100;988;0;-418;570
LV;5;2010;D;523;100;0;100;523;100;;100;0;100;52;100;;100;;100;28;100;;100;24;100;7;100;3;;0;100;;;0;100;18;100;582;0;-45;537
LV;6;2010;D;306;100;0;100;306;100;;100;0;100;86;100;;100;;100;86;100;;100;;100;7;100;3;;0;100;;;0;100;9;100;399;0;101;500
LV;7;2010;D;152;100;0;100;152;100;;100;0;100;80;100;;100;;100;80;100;;100;;100;6;100;2;100;0;100;;;0;100;14;100;238;0;306;544
LV;8;2010;D;94;100;0;100;94;100;;100;0;100;229;100;;100;;100;229;100;;100;;100;7;100;3;;0;100;;;0;100;12;100;330;0;216;546
LV;9;2010;D;172;100;0;100;172;100;;100;0;100;148;100;;100;;100;148;100;;100;;100;10;100;5;;0;100;;;0;100;12;100;330;0;221;551
LV;10;2010;D;135;100;0;100;135;100;;100;0;100;267;100;;100;;100;267;100;;100;;100;11;100;5;;0;100;;;0;100;21;100;413;0;219;632
LV;11;2010;D;301;100;0;100;301;100;;100;0;100;278;100;;100;;100;278;100;;100;;100;11;100;5;;0;100;;;0;100;24;100;590;0;56;646
LV;12;2010;D;183;100;0;100;183;100;;100;0;100;418;100;;100;;100;418;100;;100;;100;12;100;5;;0;100;;;0;100;0;100;613;0;138;751
ME;1;2013;D;236;100;;;3;100;0;;0;100;137;100;137;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;13;100;373;0;35;408
ME;2;2013;D;256;100;;;3;100;253;;0;100;110;100;110;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;14;100;366;0;54;420
ME;3;2013;D;326;100;;;3;100;323;;0;100;139;100;139;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;16;100;465;0;142;607
ME;4;2013;D;414;100;;;4;100;410;;0;100;96;100;96;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;14;100;510;0;245;755
ME;5;2013;D;322;100;;;4;100;318;;0;100;0;100;0;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;12;100;322;0;73;395
ME;6;2013;D;204;100;;;3;100;201;;0;100;38;100;38;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;12;100;242;0;-19;223
ME;7;2013;D;244;100;;;1;100;243;;0;100;139;100;139;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;383;0;-77;306
ME;8;2013;D;79;100;;;0;100;79;;0;100;140;100;140;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;219;0;0;219
ME;9;2013;D;48;100;;;0;100;48;;0;100;118;100;118;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;10;100;166;0;82;248
ME;10;2013;D;129;100;;;0;100;129;;0;100;122;100;122;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;9;100;251;0;2;253
ME;11;2013;D;256;100;;;0;100;256;;0;100;124;100;124;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;10;100;380;0;69;449
ME;12;2013;D;227;100;;;0;100;227;;0;100;145;100;145;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;10;100;372;0;-3;369
ME;1;2012;D;86;100;;;1;100;85;;0;100;144;100;144;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;15;100;230;0;184;414
ME;2;2012;D;142;100;;;1;100;141;;0;100;114;100;114;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;16;100;256;0;134;390
ME;3;2012;D;162;100;;;2;100;160;;0;100;140;100;140;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;12;100;302;0;47;349
ME;4;2012;D;185;100;;;3;100;182;;0;100;67;100;67;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;13;100;252;0;75;327
ME;5;2012;D;137;100;;;3;100;134;;0;100;0;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;137;0;158;295
ME;6;2012;D;115;100;;;1;100;114;;0;100;0;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;0;100;115;0;176;291
ME;7;2012;D;90;100;;;1;100;89;;0;100;141;100;141;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;14;100;231;0;114;345
ME;8;2012;D;55;100;;;0;100;55;;0;100;128;100;128;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;13;100;183;0;157;340
ME;9;2012;D;34;100;;;0;100;34;;0;100;122;100;122;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;9;100;156;0;118;274
ME;10;2012;D;100;100;;;1;100;99;;0;100;140;100;140;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;10;100;240;0;11;251
ME;11;2012;D;144;100;;;2;100;142;;0;100;134;100;134;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;11;100;278;0;-6;272
ME;12;2012;D;293;100;;;3;100;290;;0;100;105;100;105;100;;100;;100;;100;;100;0;100;0;100;0;100;0;100;0;100;16;100;398;0;-46;352
ME;1;2011;D;326;100;322;100;2;100;;100;0;100;126;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;16;100;452;0;-44;408
ME;2;2011;D;231;100;230;100;1;100;;100;0;100;126;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;15;100;357;0;5;362
ME;3;2011;D;175;100;174;100;0;100;;100;0;100;125;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;14;100;300;0;70;370
ME;4;2011;D;79;100;79;100;0;100;;100;0;100;138;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;10;100;217;0;84;301
ME;5;2011;D;62;100;62;100;0;100;;100;0;100;46;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;11;100;108;0;190;298
ME;6;2011;D;22;100;22;100;0;100;;100;0;100;108;100;108;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;0;100;130;0;183;313
ME;7;2011;D;50;100;0;100;0;100;;100;0;100;125;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;0;100;175;0;179;354
ME;8;2011;D;23;100;0;100;0;100;;100;0;100;123;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;13;100;146;0;222;368
ME;9;2011;D;29;100;0;100;0;100;;100;0;100;134;100;134;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;10;100;163;0;162;325
ME;10;2011;D;85;100;0;100;0;100;;100;0;100;143;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;11;100;228;0;103;331
ME;11;2011;D;30;100;0;100;0;100;;100;0;100;137;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;0;100;167;0;190;357
ME;12;2011;D;74;100;0;100;0;100;;100;0;100;115;100;;100;;100;;100;;100;;100;0;100;0;100;0;100;;;0;100;15;100;189;0;207;396
