siec,unit,geo\time	2022M04 	2022M03 	2022M02 	2022M01 	2021M12 	2021M11 	2021M10 	2021M09 	2021M08 	2021M07 	2021M06 	2021M05 	2021M04 	2021M03 	2021M02 	2021M01 	2020M12 	2020M11 	2020M10 	2020M09 	2020M08 	2020M07 	2020M06 	2020M05 	2020M04 	2020M03 	2020M02 	2020M01 	2019M12 	2019M11 	2019M10 	2019M09 	2019M08 	2019M07 	2019M06 	2019M05 	2019M04 	2019M03 	2019M02 	2019M01 	2018M12 	2018M11 	2018M10 	2018M09 	2018M08 	2018M07 	2018M06 	2018M05 	2018M04 	2018M03 	2018M02 	2018M01 	2017M12 	2017M11 	2017M10 	2017M09 	2017M08 	2017M07 	2017M06 	2017M05 	2017M04 	2017M03 	2017M02 	2017M01 	2016M12 	2016M11 	2016M10 	2016M09 	2016M08 	2016M07 	2016M06 	2016M05 	2016M04 	2016M03 	2016M02 	2016M01 
RA110,GWH,RO	: 	1105.000 	949.000 	1248.000 	1167.000 	896.000 	932.000 	977.000 	1110.000 	1512.000 	2050.000 	2147.000 	1614.000 	1516.000 	1638.000 	1262.000 	1281.000 	1280.000 	1287.000 	1025.000 	1342.000 	1721.000 	1707.000 	1045.000 	1109.000 	1255.000 	1041.000 	1078.000 	1060.000 	948.000 	829.000 	815.000 	991.000 	1400.000 	2349.000 	2282.000 	1396.000 	1309.000 	1122.000 	971.000 	984.000 	1099.000 	1073.000 	1213.000 	1629.000 	2085.000 	1498.000 	1742.000 	1949.000 	1885.000 	1256.000 	1240.000 	1397.000 	1172.000 	1000.000 	910.000 	926.000 	1027.000 	1379.000 	1605.000 	1333.000 	1399.000 	1105.000 	1193.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,RS	: 	796.260 	755.532 	946.618 	1006.083 	624.320 	490.529 	519.107 	609.891 	739.891 	902.866 	1156.126 	1141.746 	1118.884 	1264.229 	1211.944 	697.488 	726.065 	868.413 	558.328 	706.558 	773.595 	820.892 	610.669 	607.460 	972.815 	733.230 	648.306 	823.621 	686.623 	416.573 	465.573 	521.976 	627.417 	978.390 	1084.575 	871.712 	1050.410 	928.815 	753.326 	688.034 	532.856 	387.299 	500.788 	708.897 	865.029 	790.382 	1047.810 	1298.631 	1294.903 	1097.807 	1092.786 	1137.430 	779.866 	590.636 	541.643 	582.434 	465.139 	658.512 	925.772 	841.558 	1112.999 	840.870 	552.630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,SE	: 	5822.501 	5837.474 	6014.155 	7089.120 	5508.770 	5202.170 	4849.200 	5355.790 	5345.640 	4711.220 	6074.450 	5715.160 	6176.360 	6214.380 	7883.720 	7114.087 	6190.012 	5702.227 	4640.956 	5865.633 	4692.470 	5341.204 	6078.770 	6218.218 	6998.071 	6441.939 	5931.120 	6121.831 	6333.065 	5660.086 	4464.354 	3827.201 	4950.465 	4889.143 	5367.885 	5379.635 	5766.086 	5456.107 	6406.565 	6125.477 	5469.556 	3962.257 	3862.700 	3616.831 	3141.945 	3862.765 	6070.609 	4921.526 	6591.304 	6649.739 	6736.174 	6003.777 	5907.862 	5507.070 	5842.290 	5368.802 	5144.241 	4101.852 	4626.373 	4752.641 	5419.154 	5456.630 	5806.683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,SI	: 	: 	166.826 	251.207 	270.646 	309.271 	238.054 	212.161 	379.730 	429.601 	572.145 	687.610 	347.810 	330.325 	430.629 	436.246 	477.292 	362.738 	646.035 	457.548 	429.582 	445.238 	488.941 	441.398 	288.105 	316.313 	208.887 	293.681 	511.088 	608.631 	227.361 	199.481 	271.370 	326.754 	536.588 	511.047 	379.457 	260.964 	311.873 	193.320 	255.692 	479.547 	252.910 	316.797 	258.503 	311.972 	467.004 	609.139 	619.869 	406.477 	265.453 	399.865 	444.387 	351.123 	304.311 	520.458 	315.321 	307.336 	320.447 	351.323 	232.390 	273.163 	220.857 	170.450 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,SK	: 	328.000 	384.000 	286.000 	240.000 	188.000 	225.000 	320.000 	398.000 	367.000 	376.000 	515.000 	338.000 	365.000 	439.000 	340.000 	284.000 	354.000 	490.000 	313.000 	337.000 	408.000 	469.000 	282.000 	256.000 	457.000 	476.000 	265.000 	301.000 	316.000 	213.000 	232.000 	257.000 	257.000 	491.000 	528.000 	397.000 	549.000 	360.000 	352.000 	270.000 	231.000 	171.000 	215.000 	195.000 	248.000 	265.000 	338.000 	402.000 	323.000 	341.000 	546.000 	376.000 	397.000 	325.000 	304.000 	292.000 	286.000 	422.000 	516.000 	395.000 	460.000 	327.000 	308.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,TR	: 	: 	5049.683 	4695.246 	3626.515 	3070.959 	3236.412 	2836.742 	4776.457 	4999.768 	4467.932 	5745.994 	7987.543 	6132.934 	3975.633 	4250.724 	3917.143 	3258.710 	4448.224 	5537.594 	6660.782 	6754.265 	6694.640 	8973.237 	9079.000 	9545.918 	7111.446 	5444.297 	5047.777 	4480.346 	5075.497 	5647.794 	6923.688 	7599.842 	9566.565 	11538.157 	9934.703 	7682.613 	7142.145 	7616.013 	5922.952 	3685.273 	2426.679 	3645.180 	5549.292 	5825.204 	5650.114 	6452.878 	6304.649 	6229.605 	3642.974 	4530.551 	4928.355 	2232.443 	2340.552 	3771.325 	4806.800 	4706.043 	5562.837 	7362.854 e	7124.821 e	5665.827 e	4235.908 e	5576.759 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,UA	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA110,GWH,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	609.991 	368.964 	286.043 	459.910 	276.142 	289.896 	372.326 	706.361 	753.533 	726.947 	696.734 	365.294 	618.252 	572.591 	463.887 	316.993 	336.134 	198.353 	322.669 	691.439 	497.947 	522.421 	675.324 	574.655 	649.193 	466.471 	247.222 	129.787 	171.413 	337.559 	433.146 	359.631 	527.464 	590.799 	632.629 	607.448 	632.806 	524.007 	456.073 	288.039 	302.955 	225.705 	337.081 	690.223 	513.199 	549.295 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,AL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,AT	: 	1061.008 	735.307 	1077.064 	942.020 	1140.015 	938.712 	1143.909 	1754.638 	1521.149 	1598.500 	1133.137 	730.069 	806.028 	903.894 	1022.668 	993.801 	1134.125 	1066.265 	1433.002 	1477.908 	1610.102 	1509.313 	1140.526 	1017.470 	1004.041 	772.954 	1115.242 	913.941 	1072.297 	987.080 	1159.341 	1465.158 	1559.818 	1657.187 	1197.101 	1192.213 	995.852 	839.135 	1138.488 	926.016 	1079.685 	976.698 	947.260 	1048.382 	1155.861 	1311.507 	1513.811 	1008.797 	1007.287 	1269.796 	1152.482 	977.500 	1082.306 	1010.548 	1383.780 	1527.039 	1238.594 	1121.646 	1079.645 	873.328 	821.982 	613.293 	1141.250 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,BA	: 	: 	5.414 	7.564 	60.852 	37.543 	23.593 	41.137 	59.705 	6.999 	8.335 	11.569 	34.478 	58.559 	128.490 	83.742 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,BE	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,BG	: 	: 	28.138 	48.536 	66.693 	35.087 	28.950 	32.691 	33.024 	37.024 	55.401 	58.796 	64.736 	63.800 	55.045 	65.571 	32.642 	30.166 	28.272 	25.815 	29.940 	41.622 	53.938 	51.156 	37.816 	21.829 	8.819 	12.935 	23.879 	15.124 	21.861 	13.396 	31.935 	32.233 	65.187 	20.529 	7.482 	14.806 	15.970 	20.081 	70.941 	57.625 	55.327 	56.385 	57.463 	76.021 	47.727 	95.978 	73.976 	69.050 	51.844 	24.815 	15.252 	25.162 	18.934 	9.393 	39.272 	42.465 	65.212 	11.338 	10.899 	6.296 	12.712 	38.991 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,CY	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,CZ	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,DE	: 	: 	146.106 	140.277 	104.489 	108.232 	86.604 	78.401 	97.124 	84.442 	81.979 	92.379 	74.331 	115.723 	134.382 	105.526 	94.075 	102.617 	79.378 	82.578 	65.982 	59.611 	49.521 	59.744 	71.816 	163.774 	146.135 	99.178 	101.728 	64.599 	65.685 	27.512 	37.726 	35.723 	53.907 	17.520 	85.127 	131.506 	69.238 	120.207 	96.118 	68.102 	75.636 	51.070 	43.526 	40.591 	53.140 	64.150 	112.418 	123.713 	132.759 	214.279 	83.396 	71.805 	29.046 	22.363 	19.395 	18.461 	16.052 	30.708 	27.292 	84.876 	41.582 	23.484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,DK	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,EA19	: 	: 	1611.555 	2189.775 	2086.410 	2066.117 	1710.149 	1804.257 	2614.690 	2424.425 	2570.589 	2261.928 	1548.295 	1908.476 	2511.934 	2416.526 	2130.143 	2001.122 	2028.479 	2127.800 	2160.716 	2423.833 	2497.649 	2238.433 	2023.231 	2347.719 	1926.293 	2307.505 	2540.119 	2205.218 	1717.696 	1738.926 	2144.528 	2261.956 	2482.257 	2047.734 	2065.041 	1923.379 	1737.386 	2092.198 	1761.181 	1672.070 	1521.194 	1443.030 	1604.380 	1814.171 	2111.644 	2392.097 	2140.243 	2401.344 	2227.754 	2213.426 	1840.112 	1744.118 	1409.525 	1792.019 	2003.994 	1766.010 	1704.324 	1765.558 	1493.982 	1631.984 	1290.968 	1905.865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,EE	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,EL	: 	36.020 	29.130 	72.420 	97.830 	27.340 	50.790 	33.850 	68.130 	73.720 	67.986 	64.000 	39.410 	27.670 	84.600 	90.850 	37.950 	28.020 	32.690 	39.780 	42.330 	57.890 	52.060 	37.310 	62.621 	40.409 	21.613 	17.910 	21.701 	17.063 	23.881 	36.049 	57.374 	56.980 	44.323 	26.010 	22.500 	25.050 	53.600 	50.440 	22.400 	20.510 	24.390 	49.550 	59.510 	78.860 	48.670 	55.930 	95.510 	126.900 	26.090 	27.780 	47.030 	45.180 	29.710 	26.980 	49.680 	60.290 	38.650 	24.340 	12.210 	10.620 	16.690 	66.690 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,ES	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,EU27_2020	: 	: 	1688.949 	2296.787 	2286.549 	2183.158 	1763.832 	1849.625 	2660.243 	2472.244 	2637.930 	2362.306 	1644.457 	2002.775 	2656.643 	2604.718 	2270.299 	2060.390 	2142.324 	2191.348 	2212.885 	2476.101 	2595.553 	2319.124 	2095.162 	2434.053 	1978.874 	2352.409 	2699.160 	2370.608 	1764.519 	1776.691 	2187.238 	2308.529 	2573.195 	2135.578 	2100.991 	1956.989 	1829.084 	2168.850 	1878.914 	1771.229 	1603.166 	1516.606 	1674.463 	1895.309 	2165.780 	2505.237 	2271.773 	2652.792 	2342.307 	2346.098 	2007.012 	1841.311 	1444.357 	1839.410 	2080.121 	1837.410 	1791.385 	1807.266 	1535.021 	1721.988 	1387.562 	2005.932 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,FR	: 	476.440 e	451.878 e	609.662 e	546.359 e	412.606 e	312.220 e	351.986 e	452.990 e	579.405 e	640.378 e	645.839 e	415.608 e	612.512 e	710.854 e	753.988 e	587.659 e	463.156 e	529.640 e	345.504 e	378.327 e	473.717 e	654.927 e	688.242 e	524.858 e	757.401 e	648.319 e	651.259 e	810.506 e	669.088 e	392.162 e	266.041 e	386.477 e	453.440 e	595.251 e	573.557 e	465.201 e	532.971 e	521.413 e	514.063 e	356.647 e	273.773 e	203.470 e	210.150 e	271.962 e	367.859 e	527.327 e	535.206 e	486.518 e	498.444 e	502.109 e	510.885 e	364.186 e	267.827 e	186.221 e	211.142 e	240.667 e	268.437 e	351.472 e	392.363 e	288.918 e	429.870 e	312.334 e	360.248 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,GE	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,HR	: 	30.650 	38.730 	47.631 	133.446 	81.954 	24.733 	12.677 	12.529 	10.795 	11.940 	41.582 	31.426 	30.499 	89.664 	122.621 	107.514 	29.102 	85.573 	37.733 	22.229 	10.646 	43.966 	29.535 	34.115 	64.505 	43.762 	31.969 	135.162 	150.266 	24.962 	24.369 	10.775 	14.340 	25.751 	67.315 	28.468 	18.804 	75.728 	56.571 	46.792 	41.534 	26.645 	17.191 	12.620 	5.117 	6.409 	17.162 	57.554 	182.398 	62.709 	107.857 	151.648 	72.031 	15.898 	37.998 	36.855 	28.935 	21.849 	30.370 	30.140 	83.708 	83.882 	61.076 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,HU	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,IE	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,IS	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,IT	: 	: 	34.000 e	23.000 e	51.000 e	45.000 e	34.000 e	37.000 e	34.000 e	29.000 e	46.000 e	62.000 e	68.000 e	46.000 e	37.000 e	28.000 e	36.000 e	26.000 e	47.000 e	34.000 e	20.000 e	26.000 e	26.000 e	40.000 e	34.000 e	35.000 e	27.000 e	14.000 e	43.000 e	35.000 e	48.000 e	35.000 e	27.000 e	42.000 e	35.000 e	28.000 e	32.000 e	21.000 e	21.000 e	21.000 e	33.000 	25.000 	28.000 	12.000 	16.000 	18.000 	23.000 	30.000 e	32.000 e	37.000 e	29.000 e	46.000 e	44.000 e	35.000 e	23.000 e	14.000 e	15.000 e	26.000 e	37.000 e	34.000 e	30.000 e	21.000 e	34.000 e	25.000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,LT	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,LU	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,LV	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,MD	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,GWH,MK	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
