var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
tas,IT,2010,corr_raw_full_year,,0.8793750970083715,2919,0.8702989013287762,2919,0.8929966621882153,2919,,,,,,
tas,IT,2010,corr_rolling_mean_full_year,2.0,0.8873125231713447,2919,0.8782270312909488,2919,0.8944133684945567,2919,285.9161650682828,6.995610770599002,284.47466741008924,6.534212138467578,284.16527546941506,6.466679362777326
tas,IT,2010,corr_rolling_mean_full_year,5.0,0.9068767041804601,2919,0.903261220095393,2919,0.9157228208370186,2919,285.93107638192714,6.900840224098973,284.46320869521236,6.478411140908336,284.15399816339544,6.385338712774017
tas,IT,2010,corr_rolling_mean_full_year,7.0,0.9184263071067197,2919,0.9173306610925469,2919,0.9269879806566317,2919,285.93817135219604,6.848960308466674,284.4590713006667,6.442156522654776,284.1527613053742,6.337656905888778
tas,IT,2010,corr_rolling_mean_full_year,14.0,0.9470462558819369,2919,0.948574197700417,2919,0.9540247199372917,2919,285.9320154480961,6.754624596835655,284.4417756378837,6.350106949812332,284.17760862172145,6.20328540705101
tas,IT,2010,corr_rolling_mean_full_year,30.0,0.9756227890672374,2919,0.9714103580926512,2919,0.9801865255258051,2919,285.9476377930816,6.600207506456419,284.4001071746782,6.2364043890714935,284.23107971370234,6.013186458769275
tas,CH,2010,corr_raw_full_year,,0.769298323759675,2919,0.7677998070277755,2919,0.790820721431581,2919,,,,,,
tas,CH,2010,corr_rolling_mean_full_year,2.0,0.7909471189797239,2919,0.7848232769369926,2919,0.8061074576639028,2919,277.786431692916,8.221064687117444,276.03073400483584,6.718362570635352,275.4453161273954,7.60285525439077
tas,CH,2010,corr_rolling_mean_full_year,5.0,0.8304827798945702,2919,0.8250117949012787,2919,0.8404944295189556,2919,277.78340260720165,8.047278193331087,276.02853449248295,6.563870617903614,275.43713131812893,7.44281641885328
tas,CH,2010,corr_rolling_mean_full_year,7.0,0.851204382283531,2919,0.8466003419839595,2919,0.857467469173941,2919,277.7869467394292,7.951116260912964,276.02924437448513,6.488728828637976,275.4391152258322,7.367594634626802
tas,CH,2010,corr_rolling_mean_full_year,14.0,0.9011205129186015,2919,0.8997106390843604,2919,0.8976334784156044,2919,277.75944623883163,7.771907725816716,276.01926050969814,6.323525924622184,275.5022661584417,7.1110171033819976
tas,CH,2010,corr_rolling_mean_full_year,30.0,0.9518672628492238,2919,0.9425230653485435,2919,0.9427315393258152,2919,277.7299849065343,7.59789960380906,275.9495311487687,6.169586914779693,275.6370831778386,6.709612117579611
tas,FR,2010,corr_raw_full_year,,0.7732510929098431,2919,0.8028244259763355,2919,0.7788312572129819,2919,,,,,,
tas,FR,2010,corr_rolling_mean_full_year,2.0,0.7825684872738712,2919,0.8087837428112683,2919,0.7760878674658401,2919,283.6111895580656,7.12992732800467,282.6177719788434,5.289359824225992,282.56371309632783,6.359742924465872
tas,FR,2010,corr_rolling_mean_full_year,5.0,0.8266513244317929,2919,0.8431691864934115,2919,0.8178886149761053,2919,283.6016825236449,7.002429868467371,282.6153216724736,5.149584428072786,282.5630180718858,6.233913449821247
tas,FR,2010,corr_rolling_mean_full_year,7.0,0.8482627187864485,2919,0.8623861854659614,2919,0.8378130532241794,2919,283.6017652862717,6.929151688557619,282.61716402927516,5.081690589723078,282.56545718926054,6.176258340660211
tas,FR,2010,corr_rolling_mean_full_year,14.0,0.8955229414472833,2919,0.9131468922220091,2919,0.8843450888307631,2919,283.5835962429373,6.7726025238257686,282.61268826332173,4.933359847080421,282.60327407506475,5.988721573343848
