var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
rsds,DK,2010,corr_rolling_mean_full_year,30.0,0.99376742971313,2920,0.982167261891986,2920,0.9845216727563859,2920,113.56296166176573,79.88329884199666,133.6706647681785,89.83763618401244,128.20787075869168,84.41667266887596
rsds,IT,2010,corr_raw_full_year,,0.9378322822679976,2920,0.9358938846625625,2920,0.9603261104500294,2920,,,,,,
rsds,IT,2010,corr_rolling_mean_full_year,2.0,0.8794141724773493,2920,0.8809479844529926,2920,0.8929793847070013,2920,169.00779887863402,88.69908971472286,181.28781314096628,77.55890873627746,178.88416615062818,80.7459211243332
rsds,IT,2010,corr_rolling_mean_full_year,5.0,0.9311926907611068,2920,0.9229343238299864,2920,0.9291474135265045,2920,168.9876033894347,86.51803608786778,181.35437162438828,75.62079563019165,178.939476102783,79.3525391069202
rsds,IT,2010,corr_rolling_mean_full_year,7.0,0.9497846751442863,2920,0.936419717484992,2920,0.9428535837322584,2920,168.98649115548912,85.84082730949845,181.36900020488284,74.97571773863571,178.9717587904591,78.79705254605145
rsds,IT,2010,corr_rolling_mean_full_year,14.0,0.9708803275583708,2920,0.9555246254349379,2920,0.9687695170073723,2920,169.07764979939347,84.64613555792198,181.40970901526424,73.97742831946208,178.9996021845356,77.58540296234989
rsds,IT,2010,corr_rolling_mean_full_year,30.0,0.9820069949366004,2920,0.9681191809266251,2920,0.9833081037548749,2920,169.09043689407844,83.3060050692589,181.3683263529581,72.93348452977911,179.04035169936378,76.15654808592191
rsds,CH,2010,corr_raw_full_year,,0.8478030391529433,2920,0.86805705842675,2920,0.9192670254887547,2920,,,,,,
rsds,CH,2010,corr_rolling_mean_full_year,2.0,0.705876022362269,2920,0.7630735346113726,2920,0.8394319160716907,2920,142.3867712183466,83.39482249816058,161.93675871497945,78.43046800536192,169.3908497705742,84.44650982119245
rsds,CH,2010,corr_rolling_mean_full_year,5.0,0.7957821665151711,2920,0.8390486712890025,2920,0.905440518241306,2920,142.43747744966348,78.29219395051138,161.87992460955988,74.8798713719572,169.4210865589759,81.78832752200516
rsds,CH,2010,corr_rolling_mean_full_year,7.0,0.8315640562824081,2920,0.866184270906412,2920,0.9250439831440416,2920,142.47203018856925,76.42833432400035,161.83069196011195,73.96690450854715,169.435799881079,80.95483879125115
rsds,CH,2010,corr_rolling_mean_full_year,14.0,0.8983300912208129,2920,0.9166841793809093,2920,0.9629567394993559,2920,142.6007501173258,72.74890281685697,161.72848564752266,72.47354118186965,169.3637514819566,79.85440611704124
rsds,CH,2010,corr_rolling_mean_full_year,30.0,0.9496885314693718,2920,0.9589832696768643,2920,0.9840931740706328,2920,142.82143792446493,68.93565740999982,161.60363362816196,71.30038923936239,169.2816291027033,78.74867451484477
rsds,FR,2010,corr_raw_full_year,,0.919115339833223,2920,0.9100181937065128,2920,0.9516442196322888,2920,,,,,,
rsds,FR,2010,corr_rolling_mean_full_year,2.0,0.8540107022519412,2920,0.8272638642546423,2920,0.9029177025142923,2920,149.14426523824562,86.19801178575099,148.8956844250323,74.10592363065723,156.3693653138085,83.2109232636931
rsds,FR,2010,corr_rolling_mean_full_year,5.0,0.9037014076459757,2920,0.8695127290082365,2920,0.9369402240727891,2920,149.16986990013214,83.36907527470746,148.9032105179832,72.51734998952749,156.3957636353056,81.68656625895349
rsds,FR,2010,corr_rolling_mean_full_year,7.0,0.9245651592594193,2920,0.8903989652076599,2920,0.9486265859204269,2920,149.17939143888384,82.19253698626976,148.88316174114374,72.05900749383133,156.42117440640465,81.06986862851943
rsds,FR,2010,corr_rolling_mean_full_year,14.0,0.9580096001746183,2920,0.9366469868649723,2920,0.9722345532261454,2920,149.25377781207558,79.85555902363363,148.8560575114446,71.24583929968523,156.43959945884623,79.7254870770169
rsds,FR,2010,corr_rolling_mean_full_year,30.0,0.9832219453969444,2920,0.9774023070642642,2920,0.9888276693006106,2920,149.30266121730267,76.96073850378022,148.74656960096843,70.2573341966142,156.37498634993068,78.55363173598552
